id,name,age,gender,height,weight,nationality,medals,games,biography,price,focus,sport,category
53404,Eva Sofia Jakobsson,26,F,174,62,Sweden,1 S,2,163,,Football,Individual
50653,Huang Wenyi,25,F,178,63,China,1 S 1 B,2,172,,Rowing,Individual
58656,Robbert Huib Kemperman,26,M,186,76,Netherlands,1 S,2,163,,Hockey,Individual
41239,Adrian Gomboc,21,M,170,69,Slovenia,,1,140,,Judo,Individual
104262,Dylan Michael Sage,24,M,188,96,South Africa,1 B,1,157,,Rugby Sevens,Individual
121080,Tia-Clair Toomey,23,F,158,60,Australia,,1,140,,Weightlifting,Individual
54720,Jaromr Jeek,29,M,180,78,Czech Republic,,3,153,,Judo,Individual
6055,Aram Avagyan,25,M,173,56,Armenia,,1,140,,Boxing,Individual
112610,Andr Soares,32,M,194,92,Brazil,,1,140,,Handball,Individual
97038,Lynique Prinsloo,25,F,169,60,South Africa,,1,140,,Athletics,Individual
71408,Livn Lpez Azcuy,34,M,170,74,Cuba,1 B,2,155,,Wrestling,Individual
62721,Salom Kora,22,F,173,66,Switzerland,,1,140,,Athletics,Individual
15557,Laura Brown,29,F,167,61,Canada,1 B,1,157,,Cycling,Individual
121658,Norbert Trandafir,28,M,190,85,Romania,,3,153,,Swimming,Individual
87732,Christina Obergfll,34,F,175,79,Germany,1 S 1 B,4,173,,Athletics,Individual
57237,Tanel Kangert,29,M,178,66,Estonia,,2,147,,Cycling,Individual
36342,Lars Frster,23,M,177,68,Switzerland,,1,140,,Cycling,Individual
24020,Larissa Rose Crummer,20,F,178,70,Australia,,1,140,,Football,Individual
119949,Richard Thompson,31,M,188,80,Trinidad,1 G 2 S,3,198,,Athletics,Individual
62130,Asmir Kolainac,31,M,187,140,Serbia,,3,153,,Athletics,Individual
23937,Hannah Cross,19,F,169,57,Australia,,1,140,,Synchronized Swimming,Individual
83324,Edgar Ramn Muoz Mata,32,M,184,81,Venezuela,,2,147,,Boxing,Individual
5901,Felix Aubck,19,M,198,85,Austria,,1,140,,Swimming,Individual
92831,Evania Pelite,21,F,169,67,Australia,1 G,1,207,,Rugby Sevens,Individual
28720,Mame Diodio Diouf,31,F,170,70,Senegal,,1,140,,Basketball,Individual
76738,Elin Ida Mattsson-Marko-Varga,31,F,170,65,Sweden,,4,160,,Swimming,Individual
95616,Arleta Podolak,22,F,160,60,Poland,,1,140,,Judo,Individual
41839,Leon Goretzka,21,M,189,79,Germany,1 S,1,173,,Football,Individual
36048,Nataliya Viktorivna Fokina-Semenova,34,F,178,75,Ukraine,,4,160,,Athletics,Individual
84679,Illie Daniel Natea,24,M,203,170,Romania,,1,140,,Judo,Individual
80967,Hafifi Bin Mansor Mohd,25,M,166,69,Malaysia,,1,140,,Weightlifting,Individual
101744,Elvismar Nicanor Rodrguez Ruiz,19,F,178,70,Venezuela,,1,140,,Judo,Individual
2210,Marina Alabau Neira,30,F,164,55,Spain,1 G,3,176,,Sailing,Individual
71376,Iago Lpez Marra,26,M,181,81,Spain,,1,140,,Sailing,Individual
29668,Gabriella Al-Doueihy,17,F,,,Lebanon,,1,140,,Swimming,Individual
10217,Craig Harry Benson,22,M,183,80,UK,,2,147,,Swimming,Individual
133971,Fabrizio Zanotti Cavazzoni,33,M,169,70,Paraguay,,1,140,,Golf,Individual
23005,Aye Cora,23,F,175,69,Turkey,,1,140,,Basketball,Individual
23964,Will Crothers,29,M,195,95,Canada,1 S,2,163,,Rowing,Individual
90721,Madara Palameika,29,F,184,76,Latvia,,2,147,,Athletics,Individual
121866,Yvonne Trevino Hayek,26,F,170,63,Mexico,,1,140,,Athletics,Individual
23988,"Kimberley ""Kim"" Crow-Brennan",30,F,188,74,Australia,1 G 1 S 1 B,3,192,,Rowing,Individual
52154,Maksim Ini,20,M,186,80,Montenegro,,1,140,,Swimming,Individual
65101,Zarina Kurbanova,21,F,170,54,Uzbekistan,,1,140,,Rhythmic Gymnastics,Individual
42250,Cyril Graff,35,M,170,64,France,,2,147,,Shooting,Individual
134518,Zhang Min,23,F,180,84,China,,1,140,,Rowing,Individual
66175,Regan Lamble,24,F,174,55,Australia,,2,147,,Athletics,Individual
92107,Eleanor Patterson,20,F,182,65,Australia,,1,140,,Athletics,Individual
109369,Bryony Elisabeth Shaw,33,F,166,60,UK,1 B,3,159,,Sailing,Individual
81946,Alexa Citiali Moreo Medina,21,F,147,45,Mexico,,1,140,,Gymnastics,Individual
91573,Park Min-Soo,21,M,164,58,South Korea,,1,140,,Gymnastics,Individual
53025,Ja Dong-Min,29,M,190,91,South Korea,1 G 1 B,3,181,,Taekwondo,Individual
70927,Joaquim Lobo,21,M,172,66,Mozambique,,1,140,,Canoeing,Individual
1281,Gabriela Aguirre,30,F,164,58,Argentina,,1,140,,Hockey,Individual
32710,Jessica Phyllis Ennis-Hill,30,F,165,57,UK,1 G 1 S,2,197,,Athletics,Individual
13048,brahim Blkba,25,M,187,97,Turkey,,2,147,,Wrestling,Individual
128724,McLain Ward,40,M,176,70,USA,2 G 1 S,4,202,,Equestrianism,Individual
59525,Lusa Kiala,34,F,174,62,Angola,,4,160,,Handball,Individual
50561,Heming Hu,22,M,179,76,Australia,,1,140,,Table Tennis,Individual
132662,Denis Nikolayevich Yartsev,25,M,176,73,Russia,,1,140,,Judo,Individual
100348,Ri Myong-Sun,24,F,163,53,North Korea,,2,147,,Table Tennis,Individual
30045,"Katherine Joan ""Kat"" Driscoll",30,F,168,55,UK,,2,147,,Trampolining,Individual
58560,Ashley Kelly,25,F,173,75,"Virgin Islands, British",,1,140,,Athletics,Individual
98721,Klber da Silva Ramos,30,M,167,65,Brazil,,1,140,,Cycling,Individual
82376,Valentina Moscatt,29,F,152,48,Italy,,1,140,,Judo,Individual
103394,Flor Denis Ruz Hurtado,25,F,172,67,Colombia,,2,147,,Athletics,Individual
39417,Peter Gelle,31,M,183,82,Slovakia,,2,147,,Canoeing,Individual
32204,Sherine Ahmed El-Zeiny,25,F,162,50,Egypt,,3,153,,Gymnastics,Individual
104767,Popoola Sodiq Saliu,21,M,170,51,Nigeria,1 B,1,157,,Football,Individual
17525,Eva Calvo Gmez,25,F,176,57,Spain,1 S,1,173,,Taekwondo,Individual
53700,Jasmina Jankovi,29,F,170,77,Netherlands,,1,140,,Handball,Individual
18682,Peter Caruth,28,M,173,73,Ireland,,1,140,,Hockey,Individual
84689,Tyla Nathan-Wong,22,F,163,58,New Zealand,1 S,1,173,,Rugby Sevens,Individual
116859,Lasse Jemon Svan Hansen,32,M,185,85,Denmark,1 G,2,180,,Handball,Individual
133423,Yue Chao,25,F,165,50,China,,1,140,,Athletics,Individual
21975,"Jonathan ""Jono"" Clegg",27,M,186,72,UK,,1,140,,Rowing,Individual
9486,Alemu Bekele Gebre,26,M,162,59,Bahrain,,1,140,,Athletics,Individual
119299,Manel Terraza Farre,26,M,184,78,Spain,,2,147,,Hockey,Individual
132680,Kenya Yasuda,27,M,182,77,Japan,,1,140,,Water Polo,Individual
9641,Jonathan Bell,29,M,178,77,Ireland,,1,140,,Hockey,Individual
20427,Aleksey Borisovich Cheremisinov,31,M,183,75,Russia,1 G,2,180,,Fencing,Individual
7590,Kayla Banwarth,27,F,178,70,USA,1 B,1,157,,Volleyball,Individual
2605,Alin Alexuc-Ciurariu,26,M,191,105,Romania,,2,147,,Wrestling,Individual
124080,Thibaut Vallette,42,M,171,60,France,1 G,1,207,,Equestrianism,Individual
88306,Isak hrstrm,25,M,177,72,Sweden,,1,140,,Canoeing,Individual
32020,Abdelmajid El-Hissouf,23,M,170,56,Morocco,,1,140,,Athletics,Individual
101945,Brittany Rogers,23,F,157,46,Canada,,2,147,,Gymnastics,Individual
16923,Jimmy Butler III,26,M,201,99,USA,1 G,1,207,,Basketball,Individual
13923,Dominique Bouchard,25,F,175,61,Canada,,1,140,,Swimming,Individual
92007,"Mikhalis ""Mike"" Pateniotis",32,M,180,74,Greece,,2,147,,Sailing,Individual
88708,Roc Oliva Isern,27,M,180,78,Spain,1 S,3,164,,Hockey,Individual
19508,Farid Chaal,22,M,196,80,Algeria,,1,140,,Football,Individual
80705,Teymur Mmmdov,23,M,196,91,Azerbaijan,1 B,2,155,,Boxing,Individual
65831,Thea LaFond,22,F,173,65,Dominica,,1,140,,Athletics,Individual
95864,Clare Elizabeth Polkinghorne,27,F,173,68,Australia,,1,140,,Football,Individual
25746,Artur Davtyan,23,M,162,55,Armenia,,2,147,,Gymnastics,Individual
87546,Marcus Victor Jan Nyman,25,M,189,90,Sweden,,2,147,,Judo,Individual
27151,Matas Andrs del Solar Goldsmith,40,M,184,82,Chile,,4,160,,Sailing,Individual
93691,Slaana Perunovi (-Pejovi-),32,F,170,58,Montenegro,,2,147,,Athletics,Individual
18387,Priscilla Andreia Stevaux Carnaval,22,F,156,58,Brazil,,1,140,,Cycling,Individual
2447,Mark David Aldred,29,M,188,71,UK,,1,140,,Rowing,Individual
53622,Jang Hyun-Soo,24,M,187,77,South Korea,,1,140,,Football,Individual
114232,Esther Stam,29,F,174,75,Georgia,,1,140,,Judo,Individual
85029,Nemanja Nedovi,25,M,191,90,Serbia,1 S,1,173,,Basketball,Individual
42077,Ahmed Goumar,28,M,180,73,Niger,,1,140,,Judo,Individual
84289,Ratu Savenaca Robosenawainibuka Nakalevu,22,M,170,70,Fiji,,1,140,,Football,Individual
8128,"Jennifer Mae ""Jenny"" Barringer-Simpson",29,F,166,53,USA,1 B,3,159,,Athletics,Individual
62854,Mariya Koroleva,26,F,165,56,USA,,2,147,,Synchronized Swimming,Individual
203,Ahmed Abdel Naeim,31,M,197,87,Egypt,,2,147,,Volleyball,Individual
56368,Bartosz Jurecki,37,M,192,107,Poland,,2,147,,Handball,Individual
76552,Tomoyuki Matsuda,40,M,174,73,Japan,,3,153,,Shooting,Individual
97813,Robin Kwamina Quaison,22,M,182,73,Sweden,,1,140,,Football,Individual
62210,Osea Kolinisau,30,M,174,90,Fiji,1 G,1,207,,Rugby Sevens,Individual
124898,Rutger van Schaardenburg,28,M,188,80,Netherlands,,3,153,,Sailing,Individual
46814,Nagisa Hayashi,29,F,165,58,Japan,,2,147,,Hockey,Individual
41393,Nataliya Olegovna Goncharova-Obmochayeva,27,F,194,75,Russia,,2,147,,Volleyball,Individual
17340,Olcay akr,23,F,182,60,Turkey,,1,140,,Basketball,Individual
31132,Martynas Diaugys,29,M,189,95,Lithuania,,1,140,,Rowing,Individual
19273,Andrea del Rosario Cedrn Rodrguez,22,F,169,62,Peru,,2,147,,Swimming,Individual
110,Abubakar Abbas Abbas,20,M,175,66,Bahrain,,1,140,,Athletics,Individual
1515,Saiyidah Aisyah Mohamed Rafa'ee,28,F,173,68,Singapore,,1,140,,Rowing,Individual
18500,Cecilia Carranza Saroli,29,F,164,63,Argentina,1 G,3,176,,Sailing,Individual
33209,Rodolfo Marcelo Espinal Paniagua,23,M,175,78,Honduras,,1,140,,Football,Individual
31440,"Madeleine ""Maddie"" Edmunds",24,F,187,81,Australia,,1,140,,Rowing,Individual
122916,Stephanie April Twell,26,F,168,57,UK,,2,147,,Athletics,Individual
133998,Miha Zarabec,24,M,177,77,Slovenia,,1,140,,Handball,Individual
84957,Cristina Georgiana Neagu,27,F,180,69,Romania,,2,147,,Handball,Individual
113893,Nicola Spirig Hug,34,F,166,54,Switzerland,1 G 1 S,4,185,,Triathlon,Individual
32211,Jenny Elbe,26,F,180,64,Germany,,1,140,,Athletics,Individual
465,"Matthew ""Matt"" Abood",30,M,197,92,Australia,1 B,1,157,,Swimming,Individual
2442,Olympia Aldersey,24,F,183,75,Australia,,1,140,,Rowing,Individual
34368,Michelle Cristina Fazzari,29,F,173,58,Canada,,1,140,,Wrestling,Individual
37577,Kenki Fukuoka,23,M,176,85,Japan,,1,140,,Rugby Sevens,Individual
74798,Illia Vasylovych Marchenko,28,M,185,78,Ukraine,,1,140,,Tennis,Individual
36627,Felipe Alves Frana da Silva,29,M,186,90,Brazil,,3,153,,Swimming,Individual
109414,Yury Aleksandrovich Shcherbatsevich,32,M,178,87,Belarus,,3,153,,Shooting,Individual
68971,Urban Lesjak,25,M,187,103,Slovenia,,1,140,,Handball,Individual
108752,Eduardo Seplveda,25,M,173,63,Argentina,,1,140,,Cycling,Individual
67538,Erwann Lucien douard Le Pchoux,34,M,171,65,France,1 S,4,168,,Fencing,Individual
105209,Marc Snchez Torrens,23,M,188,75,Spain,,1,140,,Swimming,Individual
126319,Lohaynny Caroline de Oliveira Vicente,20,F,168,70,Brazil,,1,140,,Badminton,Individual
16544,Phil Burgess,28,M,180,92,UK,1 S,1,173,,Rugby Sevens,Individual
64052,Khadija Al-Krimi,20,F,171,57,Tunisia,,1,140,,Rowing,Individual
102230,Darlan Romani,25,M,187,90,Brazil,,1,140,,Athletics,Individual
18706,David Carver,28,M,183,68,Mauritius,,1,140,,Athletics,Individual
97056,Natalia Pricepa,26,F,168,77,Moldova,,1,140,,Weightlifting,Individual
119361,Homiyu Tesfaye Heyi,23,M,184,64,Germany,,1,140,,Athletics,Individual
43300,Hans Gruhne,27,M,193,92,Germany,1 G,2,180,,Rowing,Individual
114005,La Sprunger,26,F,183,69,Switzerland,,2,147,,Athletics,Individual
20258,Chen Ruolin,23,F,160,47,China,5 G,3,264,,Diving,Individual
69379,Li Hongxia,29,F,168,63,China,1 S,3,164,,Hockey,Individual
64785,Aleksandar Kukolj,24,M,194,94,Serbia,,1,140,,Judo,Individual
129138,Julian Weber,21,M,191,98,Germany,,1,140,,Athletics,Individual
57877,Orsolya Kas,27,F,187,72,Hungary,,1,140,,Water Polo,Individual
99701,James Reid,24,M,180,70,South Africa,,1,140,,Cycling,Individual
25197,Lucas Daniel,21,M,180,80,France,,1,140,,Archery,Individual
103288,an Rudolf,23,M,184,64,Slovenia,,1,140,,Athletics,Individual
113837,Jrgen Spie,32,M,175,105,Germany,,3,153,,Weightlifting,Individual
109475,Abdullahi Shehu,23,M,170,72,Nigeria,1 B,1,157,,Football,Individual
29508,Dorjnyambuugiin Otgondalai,28,M,170,60,Mongolia,1 B,1,157,,Boxing,Individual
87901,Jahir ngel Ocampo Marroquin,26,M,178,80,Mexico,,1,140,,Diving,Individual
91842,Natalia Partyka,27,F,173,64,Poland,,3,153,,Table Tennis,Individual
118870,Christian Taylor,26,M,188,81,USA,2 G,2,213,,Athletics,Individual
1320,Kelsie Ahbe,25,F,170,63,Canada,,1,140,,Athletics,Individual
90547,Danielle Nicole Page,29,F,188,77,Serbia,1 B,1,157,,Basketball,Individual
19406,Marua ernjul,24,F,177,56,Slovenia,,1,140,,Athletics,Individual
68269,Yannick Lefbvre,27,M,181,79,Belgium,,1,140,,Sailing,Individual
123664,Elsie Uwamahoro,27,F,165,56,Burundi,,3,153,,Swimming,Individual
46543,Amy Elizabeth Hastings-Cragg,32,F,163,45,USA,,2,147,,Athletics,Individual
101158,Karen Nathalia Riveros Schulz,21,F,170,66,Paraguay,,2,147,,Swimming,Individual
32206,Karim Ahmad Rafa't El-Zoghby,39,M,178,70,Egypt,,3,153,,Equestrianism,Individual
92279,Biljana Pavievi,28,F,169,63,Montenegro,,1,140,,Handball,Individual
33318,Reinier Estpinan Gmez,33,M,170,72,Cuba,,2,147,,Shooting,Individual
35823,"William ""Will"" Fletcher",26,M,186,73,UK,,1,140,,Rowing,Individual
125729,Orinica Velsquez Herrera,27,F,171,65,Colombia,,2,147,,Football,Individual
74130,Auriane Mallo,22,F,180,63,France,,1,140,,Fencing,Individual
65444,Illia Olehovych Kvasha,28,M,176,73,Ukraine,1 B,3,159,,Diving,Individual
46306,Kerstin Hartmann,28,F,177,70,Germany,,2,147,,Rowing,Individual
47715,Paulo Henrique Rodrigues Cabral,19,M,180,76,Portugal,,1,140,,Football,Individual
17489,Facundo Callioni,30,M,183,77,Argentina,1 G,2,180,,Hockey,Individual
93377,Mercedes Isabel Prez Tigreros,28,F,165,63,Colombia,,2,147,,Weightlifting,Individual
99232,Vatemo Ravouvou,26,M,171,81,Fiji,1 G,1,207,,Rugby Sevens,Individual
1807,Mary Al-Atrash,22,F,170,57,Palestine,,1,140,,Swimming,Individual
131924,Patrycja Wyciszkiewicz,22,F,173,58,Poland,,2,147,,Athletics,Individual
42192,Kate Grace,27,F,173,55,USA,,1,140,,Athletics,Individual
117826,Mohamed Al-Taieb,19,M,187,73,Tunisia,,1,140,,Rowing,Individual
116278,Diana Sujew,25,F,166,53,Germany,,1,140,,Athletics,Individual
126048,Marhinde Verkerk,30,F,172,78,Netherlands,,2,147,,Judo,Individual
20616,Danny Chia,43,M,170,75,Malaysia,,1,140,,Golf,Individual
98376,Miloud Rahmouni,33,M,178,62,Algeria,,1,140,,Athletics,Individual
57666,Karma,26,F,163,51,Bhutan,,1,140,,Archery,Individual
123608,Nida Eliz stnda,19,F,179,69,Turkey,,1,140,,Swimming,Individual
102734,Gabriele Rossetti,21,M,176,65,Italy,1 G,1,207,,Shooting,Individual
18575,Fernando Carro Morillo,24,M,170,60,Spain,,1,140,,Athletics,Individual
122583,Manueli Tulo,26,M,151,56,Fiji,,2,147,,Weightlifting,Individual
122694,Juan Diego Turcios Melgar,23,M,179,81,El Salvador,,1,140,,Judo,Individual
120513,Margarita Grigoryevna Tishkevich-Makhneva,24,F,181,67,Belarus,1 B,2,155,,Canoeing,Individual
125894,Bence Venyercsn,20,M,173,56,Hungary,,1,140,,Athletics,Individual
12707,Sylwia Katarzyna Bogacka,34,F,162,57,Poland,1 S,4,168,,Shooting,Individual
39718,Pr Hkan Gerell,34,M,174,68,Sweden,,3,153,,Table Tennis,Individual
71842,Antony Rubn Lozano Coln,23,M,183,74,Honduras,,2,147,,Football,Individual
52091,Jessica Inchude,20,F,175,81,Guinea-Bissau,,1,140,,Athletics,Individual
27699,Emel Dereli,20,F,181,110,Turkey,,1,140,,Athletics,Individual
40243,Laura Gil Collado,24,F,191,78,Spain,1 S,1,173,,Basketball,Individual
131682,Alex Wright,25,M,175,62,Ireland,,1,140,,Athletics,Individual
50582,Hu Yun,34,M,178,73,China,,1,140,,Badminton,Individual
59984,Kim Hyeon-Wu,27,M,173,80,South Korea,1 G 1 B,2,188,,Wrestling,Individual
42339,Julieta Granada,29,F,160,58,Paraguay,,1,140,,Golf,Individual
105551,Matheus Paulo de Santana,20,M,189,90,Brazil,,1,140,,Swimming,Individual
122163,Katarzyna Trzopek,35,F,176,74,USA,,1,140,,Fencing,Individual
38714,Yonder Romn Garca lvarez,23,M,183,78,Cuba,,1,140,,Volleyball,Individual
2512,Yevgeny Petrovich Alekseyev,38,M,186,93,Kazakhstan,,2,147,,Canoeing,Individual
76663,Catriona Isobel Matthew (Lambert-),46,F,163,60,UK,,1,140,,Golf,Individual
43740,Gustavo de Freitas Guimares,22,M,180,90,Brazil,,1,140,,Water Polo,Individual
113377,Ricardo Soto Pedraza,16,M,183,88,Chile,,1,140,,Archery,Individual
34013,Robert Charbel Farah Maksoud,29,M,190,92,Colombia,,1,140,,Tennis,Individual
119033,Frida Tegstedt,29,F,180,80,Sweden,,1,140,,Handball,Individual
11364,Yiech Pur Biel,21,M,178,62,NA,,1,140,,Athletics,Individual
111423,Youba Sissokho Ndiaye,24,M,182,69,Spain,,1,140,,Boxing,Individual
113488,der Antnio de Souza,29,M,189,89,Brazil,,1,140,,Athletics,Individual
87260,Allan Nrregaard Christensen,35,M,173,67,Denmark,1 B,2,155,,Sailing,Individual
93605,Kasey Perry-Glass,28,F,163,59,USA,1 B,1,157,,Equestrianism,Individual
68527,Romrio Martins Leito,19,M,175,56,Sao Tome and Principe,,1,140,,Athletics,Individual
10273,Jan Benzien,34,M,180,75,Germany,,2,147,,Canoeing,Individual
64134,Garda Krisztina,22,F,170,76,Hungary,,1,140,,Water Polo,Individual
15973,Mat Bubenik,26,M,197,78,Slovakia,,1,140,,Athletics,Individual
115892,Martina Strutz,34,F,159,58,Germany,,2,147,,Athletics,Individual
39035,Justin Alexander Gatlin,34,M,186,80,USA,1 G 2 S 2 B,3,209,,Athletics,Individual
75924,Sargis Martirosjan,29,M,179,105,Austria,,1,140,,Weightlifting,Individual
25300,Mohamed Lamine Dansoko,18,M,161,78,Guinea,,1,140,,Athletics,Individual
133871,Ernesto Andrs Zamora,33,M,180,63,Uruguay,,1,140,,Athletics,Individual
24767,Milica Dabovi,34,F,173,63,Serbia,1 B,1,157,,Basketball,Individual
107131,Richard Schmidt,29,M,191,87,Germany,1 G 1 S,3,187,,Rowing,Individual
45730,Henriette Engel Hansen,34,F,170,66,Denmark,,3,153,,Canoeing,Individual
9077,Cassandre Beaugrand,19,F,177,54,France,,1,140,,Triathlon,Individual
34701,Keith Ferguson,36,M,176,78,Australia,,2,147,,Shooting,Individual
23974,Ryan Crouser,23,M,201,125,USA,1 G,1,207,,Athletics,Individual
126357,Borja Vidal Fernndez Fernndez,34,M,206,110,Qatar,,1,140,,Handball,Individual
50245,Richard Hounslow,34,M,183,78,UK,2 S,2,180,,Canoeing,Individual
98147,Zdravko Radi,37,M,193,96,Montenegro,,2,147,,Water Polo,Individual
95013,Pedro Miguel Alves Pinotes,26,M,185,70,Angola,,2,147,,Swimming,Individual
124350,David van der Colff,19,M,,,Botswana,,1,140,,Swimming,Individual
53446,Bunturabie Effuah Rashida Jalloh,18,F,,79,Sierra Leone,,1,140,,Swimming,Individual
68610,Christophe Alexandre Christian Lematre,26,M,190,74,France,2 B,2,163,,Athletics,Individual
8221,Jan Brta,31,M,184,75,Czech Republic,,2,147,,Cycling,Individual
105877,Guendalina Sartori,27,F,169,90,Italy,,1,140,,Archery,Individual
52134,Veronica Inglese,25,F,160,43,Italy,,1,140,,Athletics,Individual
76167,"Michael Robert Christian ""Mike"" Mason",29,M,186,67,Canada,,3,153,,Athletics,Individual
93272,Andra Marina Prez Pea,26,F,161,62,Ecuador,,1,140,,Shooting,Individual
28176,Kadidiatou Diani,21,F,168,64,France,,1,140,,Football,Individual
85760,Quedjau Frantsyskovych Nhabali,26,M,187,90,Ukraine,,1,140,,Judo,Individual
100078,"Nikolaus ""Niko"" Resch",31,M,188,84,Austria,,4,160,,Sailing,Individual
76880,Radoslava Yankova Mavrodieva,29,F,176,94,Bulgaria,,2,147,,Athletics,Individual
2537,Habitam Alemu,19,F,171,52,Ethiopia,,1,140,,Athletics,Individual
105631,Juliana Esteves dos Santos,32,F,177,73,Brazil,,1,140,,Rugby Sevens,Individual
97592,Hendra Purnama,19,M,169,64,Indonesia,,1,140,,Archery,Individual
58339,Erdin Kebap,23,M,191,77,Turkey,,1,140,,Shooting,Individual
83545,Ryan Murphy,21,M,191,91,USA,3 G,1,340,,Swimming,Individual
55969,Stanley Joseph,24,M,181,66,France,,1,140,,Athletics,Individual
129289,Wei Ning,33,F,167,60,China,2 S,4,177,,Shooting,Individual
90758,Justine Palframan,22,F,171,59,South Africa,,1,140,,Athletics,Individual
42813,Filip Grgi,26,M,173,68,Croatia,,1,140,,Taekwondo,Individual
6512,Marta Bach Pascual,23,F,176,66,Spain,1 S,2,163,,Water Polo,Individual
20707,Vlada Aleksandrovna Chigiryova,21,F,162,46,Russia,1 G,1,207,,Synchronized Swimming,Individual
554,Benik Abramyan,31,M,186,115,Georgia,,1,140,,Athletics,Individual
18689,Diogo Filipe Silva de Carvalho,28,M,184,75,Portugal,,3,153,,Swimming,Individual
24763,Zoulehia Abzetta Dabonne,23,F,175,57,Ivory Coast,,1,140,,Judo,Individual
85371,Mykyta Vasylovych Nesterenko,25,M,208,120,Ukraine,,2,147,,Athletics,Individual
63900,ukasz Krawczuk,27,M,184,75,Poland,,1,140,,Athletics,Individual
5971,Seimone Delicia Augustus,32,F,183,74,USA,3 G,3,220,,Basketball,Individual
1763,Hussein Al-Aameri,25,M,177,80,Iraq,,1,140,,Judo,Individual
22143,Emma Jane Coburn,25,F,173,54,USA,1 B,2,155,,Athletics,Individual
68134,Lee Seul-Chan,22,M,172,65,South Korea,,1,140,,Football,Individual
41561,Jos Lus Gonzlez,31,M,206,97,Argentina,,1,140,,Volleyball,Individual
79575,Malaika Mihambo,22,F,170,55,Germany,,1,140,,Athletics,Individual
75657,Churandy Thomas Martina,32,M,180,76,Netherlands,,4,160,,Athletics,Individual
129184,"Rowena ""Rowie"" Webster",28,F,178,80,Australia,1 B,2,155,,Water Polo,Individual
100942,Pandelela Rinong anak Pamg,23,F,159,55,Malaysia,1 S 1 B,3,170,,Diving,Individual
135019,Christian Zimmermann,54,M,,,Palestine,,1,140,,Equestrianism,Individual
87641,Lyndal Oatley,36,F,176,61,Australia,,2,147,,Equestrianism,Individual
23814,Adrian Crian,36,M,186,85,Romania,,5,167,,Table Tennis,Individual
117999,Naohisa Takato,23,M,160,60,Japan,1 B,1,157,,Judo,Individual
242,Ahmed Abdelrahman,20,M,165,60,Egypt,,1,140,,Judo,Individual
106344,Suthasini Sawettabut,21,F,168,63,Thailand,,1,140,,Table Tennis,Individual
66367,Megan Lane,25,F,178,66,Canada,,1,140,,Equestrianism,Individual
15029,Morgan Paige Brian,23,F,170,58,USA,,1,140,,Football,Individual
10817,Nino Daniele Bertasio,28,M,183,88,Italy,,1,140,,Golf,Individual
13496,Konstantin Igorevich Borichevsky,26,M,191,87,Belarus,,1,140,,Athletics,Individual
40737,"Elizabeth ""Liz"" Gleadle",27,F,185,79,Canada,,2,147,,Athletics,Individual
80084,Carlos Andrs Mina Caicedo,24,M,187,81,Ecuador,,1,140,,Boxing,Individual
108745,Hanna-Maria Seppl,31,F,174,59,Finland,,5,167,,Swimming,Individual
39166,Daria Gavrilova,22,F,166,61,Australia,,1,140,,Tennis,Individual
60089,Kim Jong-Su,39,M,166,67,North Korea,1 B,3,159,,Shooting,Individual
33415,Evandro Gonalves Oliveira Jnior,26,M,210,105,Brazil,,1,140,,Beach Volleyball,Individual
101532,Francielle Gomes da Rocha,24,F,166,58,Brazil,,1,140,,Handball,Individual
118838,Mohammed Amine Tayeb,30,M,190,100,Algeria,,1,140,,Judo,Individual
8386,Anastasiya Vladimirovna Baryshnikova,25,F,173,67,Russia,1 B,2,155,,Taekwondo,Individual
46491,Margret Hassan,18,F,160,55,South Sudan,,1,140,,Athletics,Individual
86883,Lars Petter Nordhaug,32,M,176,65,Norway,,3,153,,Cycling,Individual
48272,Ole Hesselbjerg,26,M,185,67,Denmark,,1,140,,Athletics,Individual
36331,Kaya Adwoa Forson,14,F,,,Ghana,,1,140,,Swimming,Individual
115817,Nataliya Yevhenivna Strohova,23,F,169,65,Ukraine,,1,140,,Athletics,Individual
88340,Yoshiaki Oiwa,40,M,170,67,Japan,,3,153,,Equestrianism,Individual
15967,Joshua Buatsi,23,M,185,81,UK,1 B,1,157,,Boxing,Individual
69987,Lin Po Heung,31,F,164,58,China,,2,147,,Fencing,Individual
131957,Filip Wypych,25,M,183,75,Poland,,1,140,,Swimming,Individual
98590,Edvinas Ramanauskas,30,M,184,90,Lithuania,1 B,1,157,,Canoeing,Individual
76483,Marcin Matkowski,35,M,185,90,Poland,,4,160,,Tennis,Individual
58098,Navjot Kaur,21,F,167,53,India,,1,140,,Hockey,Individual
84995,Louisa Ncib-Cadamuro,29,F,168,56,France,,2,147,,Football,Individual
119093,Gonzalo Ral Tellechea,31,M,174,61,Argentina,,2,147,,Triathlon,Individual
46324,Max Hartung,26,M,189,86,Germany,,2,147,,Fencing,Individual
116135,Nora Subschinski,28,F,159,57,Germany,,4,160,,Diving,Individual
2977,Luiza Tavares de Almeida,24,F,168,58,Brazil,,3,153,,Equestrianism,Individual
41632,Raquel Gonzlez Campos,26,F,168,58,Spain,,1,140,,Athletics,Individual
109744,Zohar Hen Shikler,19,F,178,61,Israel,,1,140,,Swimming,Individual
79907,Katherine Miller,22,F,180,74,Brazil,,1,140,,Fencing,Individual
89144,Valentin Onfroy,22,M,195,84,France,,1,140,,Rowing,Individual
